,player_id,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,goals,attacking_score,defensive_score,gk_score,score
393,33781,2,2.0,73.26315789473684,77.15789473684211,64.78947368421052,73.36842105263158,77.36842105263158,81.15789473684211,69.0,70.26315789473684,59.578947368421055,78.21052631578948,84.57894736842105,84.57894736842105,82.47368421052632,82.57894736842105,82.15789473684211,80.6842105263158,78.26315789473684,72.15789473684211,63.578947368421055,73.73684210526316,80.94736842105263,58.05263157894737,79.6842105263158,75.26315789473684,81.84210526315789,50.8421052631579,46.94736842105263,47.05263157894737,5.684210526315789,15.736842105263158,27.105263157894736,11.947368421052632,16.526315789473685,77,0.7627833769167103,0.8429041953032304,0.4501713011856889,0.8429041953032304
394,33790,1,1.0,67.0,61.111111111111114,66.22222222222223,71.22222222222223,66.44444444444444,69.77777777777777,66.77777777777777,41.888888888888886,62.77777777777778,70.11111111111111,75.77777777777777,77.44444444444444,70.55555555555556,71.11111111111111,70.22222222222223,74.88888888888889,67.55555555555556,73.44444444444444,79.88888888888889,65.88888888888889,62.0,50.666666666666664,66.11111111111111,68.66666666666667,54.111111111111114,53.111111111111114,51.77777777777778,49.111111111111114,7.222222222222222,16.11111111111111,30.88888888888889,14.555555555555555,13.555555555555555,26,0.6254699400367387,0.8029030199914932,0.4146583375798373,0.8029030199914932
395,33812,1,2.0,25.0,33.23076923076923,83.3076923076923,72.53846153846153,30.0,51.0,34.0,28.846153846153847,61.53846153846154,64.38461538461539,60.92307692307692,56.61538461538461,61.0,61.15384615384615,67.07692307692308,62.53846153846154,79.61538461538461,62.53846153846154,73.61538461538461,21.0,76.76923076923077,73.84615384615384,44.84615384615385,57.76923076923077,59.07692307692308,76.92307692307692,82.84615384615384,79.3076923076923,11.76923076923077,8.615384615384615,25.23076923076923,13.153846153846153,10.23076923076923,5,0.47820973188748006,0.8011402676438832,0.39096307419288784,0.8011402676438832
396,33852,1,2.0,73.83333333333333,62.0,65.38888888888889,76.88888888888889,62.0,82.05555555555556,66.0,69.61111111111111,71.38888888888889,77.72222222222223,76.55555555555556,77.55555555555556,76.88888888888889,69.55555555555556,66.55555555555556,74.55555555555556,61.0,83.66666666666667,75.0,67.61111111111111,54.166666666666664,64.88888888888889,67.72222222222223,75.66666666666667,68.66666666666667,54.05555555555556,59.55555555555556,60.388888888888886,6.777777777777778,12.0,34.05555555555556,13.11111111111111,13.166666666666666,18,0.6629033739819536,0.8455134339997162,0.39365744551705784,0.8455134339997162
397,33856,1,1.0,58.642857142857146,49.0,73.5,68.35714285714286,32.0,56.92857142857143,74.0,64.14285714285714,66.21428571428571,65.78571428571429,64.35714285714286,63.357142857142854,57.0,73.78571428571429,65.85714285714286,79.28571428571429,75.14285714285714,68.42857142857143,73.07142857142857,61.642857142857146,75.92857142857143,65.78571428571429,47.714285714285715,59.0,50.857142857142854,77.85714285714286,80.57142857142857,80.21428571428571,9.0,17.071428571428573,33.357142857142854,13.5,14.857142857142858,2,0.5570328428147463,0.8451798626724193,0.43280028467272563,0.8451798626724193
398,33863,0,2.0,45.666666666666664,27.0,79.06666666666666,59.733333333333334,36.0,43.0,52.46666666666667,31.533333333333335,47.6,60.266666666666666,57.733333333333334,61.8,54.13333333333333,66.8,60.46666666666667,53.266666666666666,70.33333333333333,68.26666666666667,84.6,25.8,80.66666666666667,74.86666666666666,46.333333333333336,54.4,48.0,79.26666666666667,79.2,76.0,11.0,15.466666666666667,27.6,12.933333333333334,11.533333333333333,14,0.4754525204674391,0.7763770735857082,0.39437964814003124,0.7763770735857082
399,33881,2,2.0,67.21052631578948,73.3157894736842,70.36842105263158,62.73684210526316,65.42105263157895,69.42105263157895,63.421052631578945,46.63157894736842,51.05263157894737,71.05263157894737,68.89473684210526,70.94736842105263,74.47368421052632,69.78947368421052,70.3157894736842,71.6842105263158,76.52631578947368,84.6842105263158,73.0,65.15789473684211,68.3157894736842,45.36842105263158,70.78947368421052,66.84210526315789,69.84210526315789,36.94736842105263,37.36842105263158,37.421052631578945,8.578947368421053,15.842105263157896,17.473684210526315,13.105263157894736,10.368421052631579,119,0.7004448174322856,0.7549908773422287,0.39621916423926684,0.7549908773422287
400,33941,1,1.0,67.44444444444444,52.94444444444444,63.666666666666664,69.94444444444444,45.0,65.83333333333333,66.0,60.94444444444444,65.66666666666667,68.72222222222223,66.0,66.61111111111111,69.83333333333333,60.05555555555556,64.16666666666667,53.72222222222222,70.66666666666667,75.83333333333333,68.16666666666667,55.611111111111114,62.833333333333336,59.72222222222222,56.166666666666664,64.83333333333333,46.111111111111114,61.27777777777778,69.38888888888889,65.55555555555556,8.88888888888889,16.055555555555557,23.333333333333332,12.61111111111111,13.166666666666666,1,0.5577668422825538,0.7871871898482913,0.3823777808661442,0.7871871898482913
401,33963,1,1.0,77.58823529411765,50.11764705882353,68.94117647058823,73.3529411764706,54.1764705882353,63.705882352941174,72.41176470588235,73.6470588235294,72.11764705882354,72.3529411764706,73.23529411764706,74.41176470588235,67.82352941176471,70.52941176470588,71.41176470588235,70.58823529411765,63.470588235294116,75.47058823529412,68.47058823529412,69.23529411764706,73.6470588235294,74.76470588235294,69.82352941176471,61.11764705882353,59.529411764705884,72.3529411764706,76.05882352941177,76.6470588235294,8.0,14.823529411764707,31.470588235294116,13.764705882352942,11.941176470588236,4,0.6235415826200187,0.8724541496734805,0.405705708160687,0.8724541496734805
402,33974,2,1.0,75.57142857142857,71.85714285714286,54.714285714285715,81.28571428571429,77.66666666666667,91.61904761904762,80.57142857142857,73.38095238095238,66.23809523809524,91.19047619047619,89.47619047619048,81.85714285714286,90.28571428571429,81.0952380952381,86.57142857142857,77.04761904761905,64.38095238095238,72.61904761904762,46.904761904761905,75.85714285714286,42.61904761904762,39.04761904761905,81.19047619047619,79.0952380952381,79.9047619047619,20.714285714285715,24.761904761904763,22.714285714285715,8.571428571428571,9.857142857142858,29.285714285714285,9.761904761904763,16.38095238095238,32,0.7544221137929322,0.7684457981406089,0.4290535191851192,0.7684457981406089
403,33991,2,1.0,85.26315789473684,68.63157894736842,55.0,81.57894736842105,79.0,87.6842105263158,79.63157894736842,46.68421052631579,70.57894736842105,83.42105263157895,90.21052631578948,90.15789473684211,91.42105263157895,81.36842105263158,81.94736842105263,78.3157894736842,67.47368421052632,78.15789473684211,53.578947368421055,77.47368421052632,61.21052631578947,43.73684210526316,78.6842105263158,80.36842105263158,57.578947368421055,27.526315789473685,21.57894736842105,26.0,8.68421052631579,13.578947368421053,32.26315789473684,11.894736842105264,15.894736842105264,15,0.713439313922876,0.7894065235398152,0.44259117448639185,0.7894065235398152
404,34036,2,1.0,78.94736842105263,55.05263157894737,74.3157894736842,73.52631578947368,59.473684210526315,77.05263157894737,78.3157894736842,45.78947368421053,65.52631578947368,75.3157894736842,83.47368421052632,86.84210526315789,77.10526315789474,74.36842105263158,73.6842105263158,70.0,77.0,83.78947368421052,73.36842105263158,61.31578947368421,73.6842105263158,71.57894736842105,69.05263157894737,67.21052631578948,60.1578947368421,76.89473684210526,81.26315789473684,84.3157894736842,9.789473684210526,11.105263157894736,25.736842105263158,10.842105263157896,11.368421052631579,27,0.6642703692810876,0.9142204325147193,0.41310790258591923,0.9142204325147193
405,34176,2,0.0,39.642857142857146,73.85714285714286,74.42857142857143,54.642857142857146,66.28571428571429,69.64285714285714,67.14285714285714,47.5,37.285714285714285,71.07142857142857,65.0,65.28571428571429,58.785714285714285,76.0,61.714285714285715,74.92857142857143,66.78571428571429,62.357142857142854,87.78571428571429,66.42857142857143,82.92857142857143,50.857142857142854,71.71428571428571,67.92857142857143,68.14285714285714,33.714285714285715,34.785714285714285,32.0,8.0,15.642857142857142,16.285714285714285,15.928571428571429,8.642857142857142,43,0.6204251757062343,0.7231345324178161,0.37960435989107905,0.7231345324178161
406,34193,1,2.0,33.0,26.555555555555557,76.16666666666667,61.888888888888886,19.22222222222222,34.333333333333336,29.0,41.888888888888886,55.888888888888886,56.833333333333336,63.666666666666664,68.77777777777777,61.22222222222222,68.33333333333333,61.77777777777778,49.22222222222222,70.94444444444444,72.05555555555556,80.72222222222223,23.0,70.27777777777777,71.61111111111111,48.5,53.44444444444444,42.833333333333336,70.16666666666667,72.44444444444444,75.33333333333333,10.666666666666666,10.11111111111111,25.944444444444443,13.666666666666666,14.444444444444445,7,0.4516645785374041,0.7711169006096699,0.39255513625041427,0.7711169006096699
407,34194,1,1.0,52.714285714285715,44.285714285714285,70.14285714285714,62.357142857142854,43.57142857142857,55.42857142857143,44.0,35.214285714285715,54.642857142857146,61.92857142857143,66.5,66.92857142857143,53.92857142857143,60.714285714285715,62.285714285714285,60.714285714285715,67.35714285714286,75.64285714285714,78.07142857142857,58.214285714285715,75.92857142857143,69.21428571428571,62.214285714285715,54.42857142857143,45.0,64.71428571428571,70.42857142857143,64.35714285714286,7.357142857142857,13.5,23.642857142857142,11.357142857142858,11.928571428571429,1,0.5037823131425466,0.7916369174211583,0.3657739081563928,0.7916369174211583
408,34222,1,1.0,84.6,51.53333333333333,67.13333333333334,76.26666666666667,54.0,68.46666666666667,80.8,81.0,77.66666666666667,76.73333333333333,67.8,72.06666666666666,65.0,72.13333333333334,73.6,74.53333333333333,69.2,60.13333333333333,67.6,73.53333333333333,64.46666666666667,75.13333333333334,61.86666666666667,70.53333333333333,59.733333333333334,78.0,79.93333333333334,74.8,8.666666666666666,11.2,33.46666666666667,11.933333333333334,16.466666666666665,6,0.6377860415326914,0.8819757549978734,0.4213254081098127,0.8819757549978734
409,34248,2,0.0,75.66666666666667,66.8,70.33333333333333,67.46666666666667,66.33333333333333,74.66666666666667,65.8,64.13333333333334,60.8,73.6,78.66666666666667,75.26666666666667,67.4,62.0,61.6,75.26666666666667,68.2,71.46666666666667,74.26666666666667,71.46666666666667,39.666666666666664,59.93333333333333,69.66666666666667,65.0,69.33333333333333,32.0,37.333333333333336,36.0,11.933333333333334,13.466666666666667,36.8,12.133333333333333,11.533333333333333,1,0.6363057553813154,0.7643343258188007,0.3987926862730425,0.7643343258188007
410,34261,2,1.0,65.0952380952381,75.42857142857143,75.85714285714286,74.33333333333333,75.61904761904762,74.38095238095238,67.28571428571429,64.42857142857143,57.095238095238095,75.95238095238095,71.04761904761905,75.9047619047619,72.61904761904762,80.38095238095238,59.23809523809524,83.38095238095238,71.80952380952381,75.52380952380952,81.33333333333333,73.23809523809524,67.61904761904762,45.523809523809526,75.61904761904762,74.19047619047619,60.61904761904762,24.714285714285715,33.23809523809524,22.0,10.0,13.476190476190476,21.142857142857142,12.095238095238095,12.80952380952381,59,0.6970860848803148,0.7681989426991553,0.3981019782005446,0.7681989426991553
411,34275,0,2.0,46.8235294117647,32.76470588235294,80.23529411764706,40.35294117647059,30.0,35.588235294117645,43.0,32.0,48.94117647058823,59.23529411764706,55.470588235294116,59.35294117647059,36.8235294117647,66.47058823529412,52.76470588235294,52.529411764705884,76.0,69.3529411764706,80.47058823529412,20.58823529411765,76.76470588235294,72.0,37.470588235294116,52.0,47.76470588235294,73.52941176470588,74.6470588235294,75.94117647058823,9.647058823529411,16.058823529411764,25.647058823529413,11.823529411764707,13.764705882352942,25,0.44464504687306516,0.7383982410488654,0.38973787524438797,0.7383982410488654
412,34430,1,1.0,72.91666666666667,39.0,68.5,64.08333333333333,45.0,60.583333333333336,41.0,44.0,55.916666666666664,65.33333333333333,61.666666666666664,67.33333333333333,62.0,69.41666666666667,62.166666666666664,60.666666666666664,74.25,79.66666666666667,72.41666666666667,44.5,71.66666666666667,69.58333333333333,54.166666666666664,57.0,63.0,69.91666666666667,71.25,75.33333333333333,7.25,11.916666666666666,26.75,18.25,11.75,4,0.5367282187702628,0.7990682156529136,0.4008794717467919,0.7990682156529136
